menor;[[ 0.026937]]
mayor;[[ 0.04873427]]
rp:;0.016;-;|[array([170, 362, 236, 191,  43,   6, 212,  92, 125,  23, 377, 104, 284,
        31,  29]), array([[ 0.02449119]])]|
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
rp:;0;-;[[ 0.03217656]]
menor;[[ 0.02865537]]
